epoch,val_error1,val_error5,val_loss,train_error1,train_error5,train_loss
369,1.0,1.0,0.0007121779234707985,1.0,1.0,0.0003067418874707073
370,1.0,1.0,0.0007109971886745382,1.0,1.0,0.0002599730796646327
371,1.0,1.0,0.0007121237390041255,1.0,1.0,0.0008716993033885956
372,1.0,1.0,0.0007110364270181824,1.0,1.0,0.000798868655692786
373,1.0,1.0,0.0007118904744498684,1.0,1.0,0.001014589797705412
374,1.0,1.0,0.0007106662649688858,1.0,1.0,0.0010660572443157434
375,1.0,1.0,0.0007118815125043506,1.0,1.0,0.0013974799076095223
376,1.0,1.0,0.0007119968599190261,1.0,1.0,0.0005065666045993567
377,1.0,1.0,0.0007121718524441285,1.0,1.0,0.0008030131575651467
378,1.0,1.0,0.0007115380123493057,1.0,1.0,0.00047676588292233646
379,1.0,1.0,0.0007114103043367206,1.0,1.0,0.001297897077165544
380,1.0,1.0,0.0007120896196520811,1.0,1.0,0.0008703965577296913
381,1.0,1.0,0.0007114437018028098,1.0,1.0,0.000936689495574683
382,1.0,1.0,0.0007124068859056218,1.0,1.0,0.002120024524629116
383,1.0,1.0,0.0007114536313524446,1.0,1.0,0.000514125102199614
384,1.0,1.0,0.0007114387471010617,1.0,1.0,0.0012445092434063554
385,1.0,1.0,0.0007122253191164888,1.0,1.0,0.0009611069690436125
386,1.0,1.0,0.0007114811835257038,1.0,1.0,0.0014713185373693705
387,1.0,1.0,0.0007118123258106008,1.0,1.0,0.0008909210446290672
388,1.0,1.0,0.0007110422576319558,1.0,1.0,0.0004653807554859668
389,1.0,1.0,0.0007130538511344819,1.0,1.0,0.0009550291579216719
390,1.0,1.0,0.0007116755066346857,1.0,1.0,0.0007153118494898081
391,1.0,1.0,0.0007122090942395749,1.0,1.0,0.0005754368612542748
392,1.0,1.0,0.0007113966380656165,1.0,1.0,0.0009353131172247231
393,1.0,1.0,0.0007110246284547682,1.0,1.0,0.0009440566063858569
394,1.0,1.0,0.0007121796385625325,1.0,1.0,0.0004018749750684947
395,1.0,1.0,0.0007118996108103191,1.0,1.0,0.0011828026035800576
396,1.0,1.0,0.0007122294238661812,1.0,1.0,0.0009820567211136222
397,1.0,1.0,0.0007126397955965737,1.0,1.0,0.0006224170210771263
398,1.0,1.0,0.000711786704603675,1.0,1.0,0.0004944424144923687
399,1.0,1.0,0.0007121079495981871,1.0,1.0,0.00047690607607364655
400,1.0,1.0,0.0007120932273134349,1.0,1.0,0.0011632679961621761
401,1.0,1.0,0.0007115778474948488,1.0,1.0,0.0006613795412704349
